business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,review_count_actual,sentiment_compound_mean,sentiment_compound_std,pct_negative_reviews,pct_positive_reviews,text_word_count_mean,text_exclamation_count_mean,text_question_count_mean,text_caps_word_ratio_mean,category_count,risk_proxy_closed
f2RHDdXezLHILvM7v1xOVA,Taqueria La Veracruzana,908 Washington Ave,Philadelphia,PA,19147.0,39.93613,-75.15913,4.0,472,1,"Mexican, Restaurants",484,0.7560506198347107,0.4189804002042442,0.07644628099173553,0.9070247933884298,101.57851239669421,1.2066115702479339,0.22727272727272727,0.006711393207098614,2,0
UdcLHHBRIxtelgbKBnhitA,Nifty Fifty's,2491 Grant Ave,Philadelphia,PA,19114.0,40.0794684018,-75.0253902955,3.5,352,1,"Burgers, Juice Bars & Smoothies, Food, Restaurants, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Desserts, Diners",360,0.5794080555555556,0.5982646423171816,0.18333333333333332,0.8,99.06944444444444,1.2944444444444445,0.18888888888888888,0.0047902769019975925,8,0
cW5UGfBhu11rwhIK1vqbUg,Washington Square Chiropractic Center,604 S Washington Sq,Philadelphia,PA,19106.0,39.9459022,-75.1523123,4.5,12,0,"Chiropractors, Active Life, Health & Medical",13,0.5126615384615385,0.6080706038206166,0.23076923076923078,0.7692307692307693,103.46153846153847,0.5384615384615384,0.15384615384615385,0.0011312217194570076,3,1
dUDQHe-7bsooRbSFLgSqgw,Gaetano's,2843 Tyson Ave,Philadelphia,PA,19149.0,40.0394382,-75.0563171,3.0,5,0,"Italian, Restaurants",5,0.48254,0.6476174472634288,0.2,0.6,93.0,0.8,0.0,0.006666666666666659,2,1
Ayzn3hq3nrwav20nrRRtKg,US Post Office,2037 Chestnut St Fl 1,Philadelphia,PA,19103.0,39.952395,-75.1748347,2.0,37,1,"Public Services & Government, Local Services, Shipping Centers, Post Offices",39,0.005387179487179492,0.6949429363849301,0.5128205128205128,0.46153846153846156,85.58974358974359,0.7435897435897436,0.6923076923076923,0.012380166373170754,4,0
kDo0jibjns5PCPNWm-DaPA,Fast Local Locksmith,1536 Catharine St,Philadelphia,PA,19146.0,39.9410713,-75.1693015,4.5,11,1,"Keys & Locksmiths, Business Consulting, Professional Services, Home Services",11,0.37431818181818177,0.7252594333315241,0.2727272727272727,0.6363636363636364,52.27272727272727,2.0,0.0,0.012880061115355229,4,0
Gl1ETVQpQHX6n3dWSvX59Q,Valaitis Motor Inc,1730 E Moyamensing Ave,Philadelphia,PA,19148.0,39.926295,-75.1518271,3.5,12,1,"Automotive, Body Shops, Auto Repair",13,0.5305769230769231,0.35156211910520674,0.15384615384615385,0.8461538461538461,66.76923076923077,0.8461538461538461,0.0,0.02122877122877121,3,0
5YkucjpFYEhg4gsWU4B1hQ,Little Pete's Restaurant,219 S 17th St,Philadelphia,PA,19103.0,39.949326,-75.169019,3.5,324,0,"Restaurants, Diners, Breakfast & Brunch, Sandwiches",330,0.6461609090909091,0.484357482483833,0.10303030303030303,0.8636363636363636,86.16363636363636,0.7787878787878788,0.22424242424242424,0.006462385914298005,4,1
cdsjzcUDJrrdhIHVRjJcbQ,Payless Cleaners,330 Oregon Ave,Philadelphia,PA,19148.0,39.913122,-75.155428,3.0,20,1,"Dry Cleaning & Laundry, Dry Cleaning, Local Services, Laundry Services",21,0.08515714285714285,0.772965103074795,0.47619047619047616,0.5238095238095238,77.61904761904762,1.0476190476190477,0.14285714285714285,0.007485254450777666,4,0
MCONblFmdE6NdZWN-BoDpQ,The Breakfast Boutique 2,5917 N Broad St,Philadelphia,PA,19141.0,40.0436392303,-75.1436618202,3.0,59,1,"Cafes, Restaurants, Sandwiches, Burgers, Breakfast & Brunch",59,0.40078983050847455,0.7158132873233015,0.2711864406779661,0.711864406779661,129.67796610169492,1.6610169491525424,0.13559322033898305,0.0034354642856118897,5,0
bZUmx_CkQkAtFwAVqVhFrA,Megumi Japanese Ramen & Sushi Bar,915 Race St,Philadelphia,PA,19107.0,39.955455,-75.154901,4.0,210,1,"Ramen, Sushi Bars, Restaurants, Japanese, Noodles",216,0.7901694444444445,0.39173263045052803,0.06018518518518518,0.9398148148148148,94.33796296296296,0.9537037037037037,0.10185185185185185,0.002382185352702096,5,0
P0cEfrFGbiX7U7zex9iw4w,Emerald Cutz Hair Salon,2036 Fairmount Ave,Philadelphia,PA,19130.0,39.9670944,-75.171513,2.0,6,1,"Beauty & Spas, Hair Salons",6,0.18025000000000002,0.7840111982618615,0.3333333333333333,0.6666666666666666,80.66666666666667,0.16666666666666666,0.16666666666666666,0.0,2,0
jAKvrLDkkKai0shp-IY0pg,Sugar Factory,1216 Chestnut St,Philadelphia,PA,19107.0,39.9501500906,-75.1610934042,2.0,17,1,"Nightlife, Restaurants, American (Traditional), Food, Bars, Burgers, Desserts",18,0.0682,0.8295804417967944,0.3888888888888889,0.6111111111111112,161.22222222222223,0.9444444444444444,0.16666666666666666,0.008654374578026643,7,0
VNaIRefiuIM2PcjsOtxF2w,APE TEK Computers,2026 Cottman Ave,Philadelphia,PA,19149.0,40.0504422,-75.0652139,4.0,5,0,"Local Services, Web Design, Electronics Repair, Professional Services, IT Services & Computer Repair, Security Systems, Home Services, Mobile Phone Repair",5,0.60878,0.6085458051782133,0.2,0.8,57.2,0.4,0.0,0.0,8,1
saqwmORYPSkqzFr9cU1ROQ,Raging Waters Autowash,810 Franklin Mills Cir,Philadelphia,PA,19154.0,40.0935823665,-74.9608548657,3.0,10,1,"Car Wash, Automotive",10,0.31655,0.6633716693277356,0.2,0.8,57.2,0.3,0.0,0.0009615384615384601,2,0
BXDV7WRidHmDl-JwLQBxNg,Viet French Cafe and Sandwiches,320 W Oregon Ave,Philadelphia,PA,19148.0,39.9128751,-75.1537903,4.0,14,0,"Restaurants, French, Sandwiches",16,0.779425,0.41831051225933436,0.0625,0.9375,114.8125,0.75,0.3125,0.00414596273291925,3,1
48u8WIossNoJXI4SHh1gWQ,Amanda's Barbershop,8923 Frankford Ave,Philadelphia,PA,19136.0,40.051119142,-75.0091556449,3.5,6,1,"Barbers, Beauty & Spas",6,0.49235,0.6020099857975779,0.16666666666666666,0.6666666666666666,86.33333333333333,0.5,0.0,0.0,2,0
W2tMXWUz0ivtZy6ZvKycVg,Visionworks Columbus Commons,2250 S Christopher Columbus Blvd,Philadelphia,PA,19148.0,39.917297,-75.13975,2.5,31,1,"Health & Medical, Optometrists, Eyewear & Opticians, Shopping",33,0.1631030303030303,0.7898877979992034,0.3939393939393939,0.5757575757575758,184.8181818181818,2.121212121212121,0.6666666666666666,0.010543791188908422,4,0
i3t7UUv542Y9Jp9FBTr_RQ,Hard Ink Tattoo Studio,2259 E Ontario St,Philadelphia,PA,19134.0,39.9926218,-75.1028203,4.0,15,1,"Beauty & Spas, Tattoo",15,0.6497133333333333,0.5091826978693638,0.13333333333333333,0.8666666666666667,74.46666666666667,1.0,0.06666666666666667,0.007606973519559486,2,0
7QgkMf1wBmzXHEwz0jOcMQ,Roxy Auto Body,7729 Winston Rd,Philadelphia,PA,19118.0,40.069367,-75.197263,4.5,9,1,"Automotive, Body Shops",9,0.8997555555555555,0.07687208711735213,0.0,1.0,103.33333333333333,0.4444444444444444,0.0,0.004145217575722512,2,0
4UVsJ0CX20rmeC6CfC0reA,Wendy's,1515 Chestnut Street,Philadelphia,PA,19102.0,39.9512288134,-75.1657653743,2.0,54,1,"Fast Food, Food, Restaurants, Pretzels, Burgers",56,0.04023749999999999,0.6929173427191074,0.44642857142857145,0.5,88.875,0.6071428571428571,0.375,0.006316915198588761,5,0
AZJFWof2D1lZwRcm06XTdg,Chase Bank,1636 Walnut St,Philadelphia,PA,19103.0,39.9497701124,-75.1690263178,2.0,5,1,"Financial Services, Banks & Credit Unions",5,0.10242,0.5241773860059207,0.6,0.4,108.6,0.2,0.8,0.00609978257037078,2,0
pZ_2n0m9EYHcebIkay0baw,Banana's Bar & Lounge,5500 Rising Sun Ave,Philadelphia,PA,19140.0,40.033442,-75.116303,3.5,7,1,"Bars, Lounges, Nightlife",7,0.8382285714285714,0.2051426228609884,0.0,1.0,112.14285714285714,2.7142857142857144,0.0,0.0,3,0
lMMK2vSieQb_FtqqZ_VGlQ,Temple University Law School Bookstore,1700 N Broad St,Philadelphia,PA,19122.0,39.9789041447,-75.1581788063,3.0,6,1,"Coffee & Tea, Books, Mags, Music & Video, Convenience Stores, Bookstores, Food, Shopping",6,0.16548333333333334,0.8333038423448356,0.3333333333333333,0.6666666666666666,116.16666666666667,0.8333333333333334,0.5,0.008103937270603934,8,0
zujdPV3HT-Y-CKE1GgkMHQ,The Bakeshop on 20th,269 S 20th St,Philadelphia,PA,19103.0,39.9484101,-75.174133,4.5,346,1,"Coffee & Tea, Bakeries, Food, Soup, Breakfast & Brunch, Restaurants",357,0.8126257703081232,0.3584236893337252,0.05322128851540616,0.9467787114845938,86.65546218487395,1.6050420168067228,0.15406162464985995,0.00404832132461884,6,0
UbwtQDxLc6IzA6e8iBTQXw,Treetop Quest Philly,51 Chamounix Dr,Philadelphia,PA,19131.0,39.9983886,-75.2020127,4.5,33,1,"Active Life, Ziplining, Amusement Parks, Challenge Courses",33,0.8416727272727274,0.4056733987094231,0.06060606060606061,0.9393939393939394,142.6969696969697,1.6666666666666667,0.06060606060606061,0.00534635160075267,4,0
C7UNcd4OuXxOZUU36tBalQ,Dunkin',1324 Walnut Street,Philadelphia,PA,19107.0,39.9490201,-75.1632595,2.0,14,1,"Donuts, Coffee & Tea, Food",15,0.11665999999999999,0.7106237559858442,0.4666666666666667,0.5333333333333333,116.0,2.2,0.5333333333333333,0.0039059810775845063,3,0
dQZlvOEVNke30MY5iTiy1g,Davios,111 S 17th St,Philadelphia,PA,19103.0,39.951001,-75.16874,4.0,614,0,"Nightlife, Bars, Restaurants, Italian, Lounges, Steakhouses, Breakfast & Brunch",631,0.8154496038034866,0.3876760897544536,0.05071315372424723,0.9429477020602218,120.00316957210777,1.2694136291600633,0.15213946117274169,0.0032269159268078205,7,1
YBak8o0xCiNN4sXr3izLbg,Barcade,1114 Frankford Ave,Philadelphia,PA,19123.0,39.9673696,-75.1345292,3.5,506,1,"Restaurants, Bars, Arcades, Tacos, Nightlife, Mexican, Arts & Entertainment",511,0.7574228962818004,0.41647727730807604,0.07436399217221135,0.9119373776908023,113.59099804305283,0.9863013698630136,0.3385518590998043,0.005490965824949494,7,0
BpCi_s4hDtw7ru_hf2qpIA,Pho Tau Bay,2650 S 15th St,Philadelphia,PA,19145.0,39.9172447,-75.1731774,4.0,22,1,"Vietnamese, Restaurants",22,0.6935,0.5683199492908063,0.13636363636363635,0.8636363636363636,158.0,1.9090909090909092,0.13636363636363635,0.00509705612130505,2,0
APr7s73xPQBQlQD90wts3w,Roxborough Animal Hospital,6712 Ridge Ave,Philadelphia,PA,19128.0,40.0404752,-75.224884,1.5,20,0,"Health & Medical, Doctors, Pet Services, Veterinarians, Pets",20,-0.364195,0.7981981533923437,0.65,0.3,173.25,1.9,0.7,0.015517981859561292,5,1
zX0z6Y7s8addvSkm_lwgFA,The Beer Peddlers,1942 S Christopher Columbus Blvd,Philadelphia,PA,19148.0,39.921838,-75.144069,4.5,31,1,"Food, Beer, Wine & Spirits",31,0.7759612903225807,0.40731012400660943,0.0967741935483871,0.9032258064516129,84.03225806451613,1.1935483870967742,0.03225806451612903,0.005329090163205452,3,0
fMdyrMKePEqS3mLnm2gn6Q,Charley B's Place II,6402 Stenton Ave,Philadelphia,PA,19150.0,40.0604277,-75.1675003,2.5,5,1,"Bars, Nightlife",5,-0.19074000000000002,0.7699214330046931,0.6,0.4,80.4,1.2,0.2,0.00137931034482758,2,0
wAIZDurYmEeSR9vQxge89w,Owen's Cafe,2808 Cottman Ave,Philadelphia,PA,19149.0,40.0438825,-75.0538032,3.0,5,0,"Nightlife, Restaurants, Cafes, Bars",5,0.71214,0.40929895308930364,0.0,0.8,79.2,0.6,0.0,0.00327868852459016,4,1
B71qd7T1voSiewKHUWD1cg,Summit Acupuncture Philadelphia,"421 N 7th St, Ste 205",Philadelphia,PA,19123.0,39.958919309,-75.1500189,5.0,24,1,"Traditional Chinese Medicine, Pain Management, Doctors, Sports Medicine, Nutritionists, Acupuncture, Health & Medical",25,0.6988840000000001,0.5279814411826739,0.12,0.88,96.92,1.84,0.04,0.0010098109298109239,7,0
CTGvOtbw9dmxtMnZe8FxPw,Nana Petrillo's,"1001 N 2nd St, Unit 26",Philadelphia,PA,19123.0,39.9668211,-75.1399137,3.5,24,0,"Coffee & Tea, Ice Cream & Frozen Yogurt, Internet Cafes, Food",24,0.6967625000000001,0.45620340125345116,0.08333333333333333,0.9166666666666666,90.08333333333333,1.1666666666666667,0.5833333333333334,0.001475039802245679,4,1
mciSzNKFRZ3HGgeSDuwUcw,NINE,2829 W Girard Ave,Philadelphia,PA,19130.0,39.9746916,-75.182868,4.5,91,1,"Restaurants, Asian Fusion, Caribbean, Cafes, Vegan, French, Breakfast & Brunch, Vegetarian, Thai",92,0.7645804347826086,0.41067390615354815,0.06521739130434782,0.9130434782608695,86.67391304347827,1.3804347826086956,0.07608695652173914,0.006888313440076497,9,0
UVCiRVQID_amNd_q1K5POA,Cavanaughs Headhouse,421 S 2nd St,Philadelphia,PA,19147.0,39.9422776,-75.1449611,3.5,108,1,"Event Planning & Services, American (Traditional), Restaurants, Nightlife, Sports Bars, Bars, Venues & Event Spaces",108,0.6195824074074074,0.5512381244748262,0.14814814814814814,0.8333333333333334,94.81481481481481,0.9166666666666666,0.1388888888888889,0.0033252835559569056,7,0
14yQhAOxTs1zzIc4GDK6Iw,H&M,1725 Walnut St,Philadelphia,PA,19103.0,39.9503324,-75.1701613,3.0,34,1,"Shopping, Children's Clothing, Men's Clothing, Women's Clothing, Fashion, Department Stores",35,0.33626,0.737097515777055,0.2857142857142857,0.6571428571428571,111.0,0.9714285714285714,0.2857142857142857,0.011651161063096781,6,0
BiRK_NQSTZ-NArs00xcXsw,Juniper Muay Thai,"2019 S Juniper St, Fl 2",Philadelphia,PA,19148.0,39.9248434,-75.1680757,5.0,11,1,"Martial Arts, Fitness & Instruction, Muay Thai, Boxing, Active Life",11,0.9452363636363637,0.08379858319479248,0.0,1.0,156.72727272727272,0.9090909090909091,0.18181818181818182,0.0011850760312824545,5,0
kH2bJtlej-8oDv8KjsEzCg,Holiday Inn Philadelphia Stadium,900 Packer Ave,Philadelphia,PA,19148.0,39.9093697,-75.1646366,2.5,85,0,"Hotels & Travel, Venues & Event Spaces, Hotels, Event Planning & Services",86,0.28457558139534883,0.7524648028408797,0.3023255813953488,0.686046511627907,149.30232558139534,1.5232558139534884,0.5232558139534884,0.0038734821780359325,4,1
AbKSXL_t3uJiNBybtBaEPw,Save some Green,2005 Chestnut St,Philadelphia,PA,19103.0,39.95238,-75.173658,4.5,5,0,"Accessories, Fashion, Kitchen & Bath, Home & Garden, Shopping",5,0.94908,0.014712137846010017,0.0,1.0,63.6,0.2,0.0,0.0,5,1
PgCv9KtHdlvuwqIykkfhrw,Asia @ Cafe,1030 S 8th St,Philadelphia,PA,19147.0,39.9364945,-75.156776,2.5,6,0,"Restaurants, Thai, Chinese",6,0.44939999999999997,0.5385952134952556,0.16666666666666666,0.8333333333333334,83.83333333333333,0.8333333333333334,0.16666666666666666,0.011601325725745883,3,1
74SLMtBJCBVeOK02EYyG9A,T.J. Maxx,7616 City Line Ave,Philadelphia,PA,19151.0,39.9782945,-75.2711753,2.5,11,1,"Department Stores, Men's Clothing, Women's Clothing, Shopping, Fashion",11,0.030472727272727276,0.8386509584933521,0.45454545454545453,0.5454545454545454,103.0,2.090909090909091,0.36363636363636365,0.0059448441340084176,5,0
JG8y0w-3daLWTkyC2ZlZLQ,Precision Plus Plumbing,,Philadelphia,PA,19120.0,40.0336610032,-75.1199909087,1.5,19,1,"Home Services, Plumbing",20,-0.112365,0.7499676738822955,0.55,0.45,151.75,2.3,0.25,0.016455865099480525,2,0
MKsCFQuzmgH2We9hwTQ8gw,South Street Souvlaki,509 South St,Philadelphia,PA,19147.0,39.9419652,-75.1510524,4.0,221,1,"Greek, Restaurants",227,0.7321700440528633,0.48142454511428223,0.0881057268722467,0.9030837004405287,99.51101321585904,1.303964757709251,0.2599118942731278,0.005175082616527646,2,0
NPF6LQOFImbP6zBrAdNwuw,Philly SkatePlex,11586 Roosevelt Blvd,Philadelphia,PA,19116.0,40.104286,-75.0047,3.5,50,1,"Active Life, Skating Rinks",53,0.6152716981132076,0.5958429343818975,0.1509433962264151,0.8113207547169812,120.18867924528301,0.8867924528301887,0.16981132075471697,0.0019743098788290152,2,0
m_5jK3w7t4CS2ReIZI_grQ,Fat Tuesday,431 S St,Philadelphia,PA,19147.0,39.941876,-75.150251,2.5,196,1,"Ice Cream & Frozen Yogurt, Restaurants, American (Traditional), Coffee & Tea, Cocktail Bars, Bars, Nightlife, Food, Juice Bars & Smoothies, American (New)",199,0.23895577889447236,0.7155989305810617,0.3869346733668342,0.592964824120603,101.30150753768844,0.9849246231155779,0.2663316582914573,0.006327949982375776,10,0
FOTp2JNMj0_SuDSPKYhixQ,Good Karma Cafe,265 S Broad St,Philadelphia,PA,19107.0,39.9470973141,-75.164758125,4.5,28,0,"Cafes, Food, Coffee & Tea, Restaurants",28,0.8154642857142856,0.3796046346888413,0.07142857142857142,0.9285714285714286,93.46428571428571,0.9642857142857143,0.17857142857142858,0.0028597304887768853,4,1
XedDigLerhoziGy6FQufbw,Hair 4 U,1606 South St,Philadelphia,PA,19146.0,39.9439503,-75.1690963,3.5,7,1,"Hair Salons, Beauty & Spas, Hair Extensions",7,0.5865,0.6648055780953307,0.14285714285714285,0.8571428571428571,106.85714285714286,0.5714285714285714,0.2857142857142857,0.0037447823494335002,3,0
WX1x4UaiDxl4o4LfpFG8TA,Samosa Deb,9TH And Catherine,Philadelphia,PA,19147.0,39.9397277733,-75.1577685373,2.0,8,1,"Restaurants, Food Trucks, Indian, Food",8,0.029224999999999987,0.8569872040218237,0.5,0.5,61.5,0.875,0.25,0.008858267716535424,4,0
WdZhpAx_8bT7PvUTxkIQ_g,Appliance Express Repair,10780 Lockart Rd,Philadelphia,PA,19116.0,40.1178311,-75.0386073,5.0,44,1,"Local Services, Appliances & Repair",46,0.5168130434782608,0.4579638809671909,0.10869565217391304,0.8695652173913043,65.30434782608695,0.717391304347826,0.0,0.0011738161897598218,2,0
sYICfcex5_jGEhWATtndyA,Precision Watch Repair,"1015 Chestnut St, Ste 1010",Philadelphia,PA,19107.0,39.9502323,-75.1575947,3.0,9,0,"Local Services, Shopping, Jewelry, Watch Repair",9,0.14063333333333333,0.781958819248175,0.4444444444444444,0.5555555555555556,126.77777777777777,1.4444444444444444,0.0,0.004683228042860511,4,1
VUWSMm_PnH9y2XvsgsF_5w,Bodysmith Performance,1315 Walnut St,Philadelphia,PA,19107.0,39.9493504183,-75.1630255381,5.0,14,1,"Active Life, Nutritionists, Trainers, Fitness & Instruction, Health & Medical, Gyms",14,0.8714142857142857,0.17225082273842973,0.0,1.0,138.35714285714286,0.8571428571428571,0.14285714285714285,0.0025236111728305787,6,0
5fleIlC1WDrD82Ctb9xpow,Philly Photo Booths,325 Chestnut St,Philadelphia,PA,19106.0,39.949088,-75.147154,3.5,5,1,"Photo Booth Rentals, Photographers, Event Planning & Services, Party & Event Planning",5,0.4488,0.8094811023118453,0.2,0.8,50.8,0.6,0.2,0.0,4,0
sjP6Zylv_Xbpzjx_tI5_iw,Khmer Sweet Basil,1801 S 6th St,Philadelphia,PA,19148.0,39.9262098,-75.155617,4.5,39,0,"Restaurants, Cambodian",40,0.9164625,0.1228365407245722,0.0,1.0,119.45,2.1,0.125,0.00409478187248686,2,1
1O5hLeYPaU06dhZpjNVb_A,Emily Chelsea Jewelry,2429 E Gordon St,Philadelphia,PA,19125.0,39.9775744,-75.1249602,4.5,8,1,"Jewelry, Shopping, Bridal",9,0.7943666666666667,0.5539826373633022,0.1111111111111111,0.8888888888888888,123.11111111111111,0.7777777777777778,0.3333333333333333,0.0036780851998243222,3,0
GYwGTj9uXSpehe3YFFHWKA,Asianfresh Food Market,142-144 N 10th st,Philadelphia,PA,19107.0,39.954875,-75.156261,4.0,11,1,"Food, International Grocery",11,0.8206818181818182,0.24421036349091252,0.0,1.0,104.9090909090909,0.36363636363636365,0.0,0.0012098597919493364,2,0
WLxDcaMetWVYqwp37dtu_w,Adidas,436 South St,Philadelphia,PA,19146.0,39.9416471,-75.1506392,2.5,6,0,"Sports Wear, Sporting Goods, Fashion, Active Life, Shopping, Shoe Stores",6,0.22776666666666667,0.8555208534376393,0.3333333333333333,0.6666666666666666,100.5,1.3333333333333333,0.0,0.008256558256558234,6,1
n_xMTs22D45IK8g366L8Kg,Allegheny Dental I,2734 E Allegheny Ave,Philadelphia,PA,19134.0,39.983208,-75.1020144,3.5,6,1,"Health & Medical, Dentists",6,0.4921333333333333,0.7290953810487807,0.16666666666666666,0.8333333333333334,78.66666666666667,1.3333333333333333,0.0,0.005940170940170933,2,0
4xOrBsgS6opqA1quEgJwtQ,Share Food Program,2901 W Hunting Park Ave,Philadelphia,PA,19129.0,40.0061301,-75.1777029,3.0,5,1,"Local Services, Community Service/Non-Profit",5,0.22956000000000004,1.005686545599572,0.4,0.6,86.8,1.0,0.2,0.0037037037037037,2,0
Q46KberieM6ziVYME6CHEQ,Pico De Gallo,1500 South St,Philadelphia,PA,19176.0,39.943647,-75.167396,2.5,87,0,"Mexican, Restaurants",90,0.47200333333333333,0.6144375181388498,0.25555555555555554,0.7111111111111111,116.45555555555555,0.4,0.4,0.006496874603989237,2,1
7GDlai7-hUC7cW_5HT0TUg,FringeArts,140 N Columbus Blvd,Philadelphia,PA,19106.0,39.9532864,-75.1404276,4.5,20,1,"Amusement Parks, Active Life, Performing Arts, Arts & Entertainment",20,0.80866,0.3948611006950485,0.05,0.95,92.9,1.0,0.15,0.0016505562338895551,4,0
O1loDUXiJw4IPYk1DR3pSQ,Streamline Drain Cleaning and Plumbing,226 W Hansberry St,Philadelphia,PA,19144.0,40.0264116,-75.17157,4.5,57,1,"Plumbing, Local Services, Home Services, Septic Services, Water Heater Installation/Repair",59,0.5671898305084745,0.5122245903207705,0.15254237288135594,0.8305084745762712,96.03389830508475,1.1694915254237288,0.05084745762711865,0.0017937476999291542,5,0
uuU__BibPOdiwn7MdPW4vw,Tan's Finger Lickin Chicken,10090 Roosevelt Blvd,Philadelphia,PA,19116.0,40.096111,-75.0148769,4.0,5,1,"Sandwiches, Chicken Shop, Chicken Wings, Soul Food, Restaurants",5,0.81846,0.20506660625270032,0.0,1.0,126.4,1.6,0.0,0.00298564065435864,5,0
ZU6toRfw0VY-oSe86qJGKQ,Violet Salon,2655 S Alder St,Philadelphia,PA,19148.0,39.9161799,-75.1648674,4.0,23,1,"Hair Salons, Nail Salons, Beauty & Spas",25,0.572412,0.5890571359667356,0.2,0.8,86.0,1.44,0.04,0.006338459520277696,3,0
Dp4xxrLd1EfB-AbQTDPohg,7-Eleven,1215 Filbert St,Philadelphia,PA,19107.0,39.9532283016,-75.1604747772,2.0,9,1,"Food, Convenience Stores, Coffee & Tea",9,-0.08567777777777776,0.5911032942256746,0.4444444444444444,0.5555555555555556,75.66666666666667,1.2222222222222223,0.3333333333333333,0.006172839506172833,3,0
aWV7WQ36E1p1TJ5rplDfAQ,Quest Diagnostics,700 Cottman Ave,Philadelphia,PA,19111.0,40.0625214,-75.0881711,2.0,5,1,"Health & Medical, Diagnostic Services, Laboratory Testing",5,-0.1387,0.7217655782870226,0.6,0.2,49.8,0.0,0.0,0.0,3,0
xmxm5eK2eBfJQkpygVZ5eg,Wissahickon Bar & Bistro,5109 Rochelle Ave,Philadelphia,PA,19128.0,40.0171139,-75.2105528,4.5,9,1,"Nightlife, Desserts, Food, Bars, Restaurants, Southern, Burgers",9,0.845388888888889,0.26096891311248377,0.0,1.0,84.55555555555556,1.6666666666666667,0.0,0.004043203899323778,7,0
1bk-5nC9nCCdvq9BD29Saw,Wells Fargo Bank,2 W Girard Ave,Philadelphia,PA,19123.0,39.9687082,-75.1344687,2.0,5,1,"Financial Services, Banks & Credit Unions",5,0.12715999999999997,0.49546078855949843,0.4,0.6,72.4,0.2,0.2,0.0,2,0
tiCdi3sz6PlKc6MOPEWo7w,Mama Palma's Gourmet Pizza,2229 Spruce St,Philadelphia,PA,19103.0,39.9488739,-75.178877,3.5,231,0,"Italian, Salad, Restaurants, Pizza",241,0.6716402489626556,0.5137405706336007,0.11618257261410789,0.8838174273858921,111.02074688796681,0.975103734439834,0.22821576763485477,0.008097949489200612,4,1
V9owgpuQhb6ebrzZbNL8LA,Midas,2300 E Castor Ave,Philadelphia,PA,19134.0,39.9954954399,-75.0957303644,2.5,8,1,"Automotive, Auto Repair, Oil Change Stations, Tires",9,-0.08818888888888887,0.8565297432728831,0.5555555555555556,0.4444444444444444,77.77777777777777,0.1111111111111111,0.1111111111111111,0.006341105053551401,4,0
HI9RLpYxQa3IcVZ2wVvJzQ,Charley Dove,276 S 20th St,Philadelphia,PA,19103.0,39.9482837212,-75.174552016,4.0,16,1,"Mediterranean, American (Traditional), Restaurants",16,0.84145,0.44194133849037776,0.0625,0.9375,190.6875,2.375,0.375,0.00717619468532685,3,0
nqz4dhxnIUaM-6mILN1eww,Cousins Fresh Market,6411 Woodland Ave,Philadelphia,PA,19142.0,39.926404,-75.233689,1.5,5,1,"Shopping, Farmers Market, Grocery, Food",5,-0.30328,0.7365353569245674,0.8,0.2,132.4,0.6,0.6,0.00125,4,0
0ZytGgeMBuyrGdU8ebN-Aw,Mackintosh Movers,,Philadelphia,PA,19137.0,40.0018403,-75.0669552,1.0,20,1,"Movers, Home Services",21,-0.40847619047619044,0.6884320561280989,0.7619047619047619,0.23809523809523808,207.8095238095238,3.0476190476190474,0.47619047619047616,0.022574641325984475,2,0
TqmQ6-_D4ckAyX4SoIb7LQ,The Chic Petique,"1040 N 2nd St, Ste 401",Philadelphia,PA,19123.0,39.9673492,-75.1404339,4.5,40,0,"Pet Stores, Pets",40,0.9013249999999999,0.1775266520257935,0.025,0.975,103.35,1.25,0.125,0.005585050738293365,2,1
dvph41fD_t6Kd_ChSpmNSA,"The Ritz-Carlton, Philadelphia",10 Avenue of the Arts,Philadelphia,PA,19102.0,39.9514456414,-75.1641494036,3.5,328,1,"Caterers, Event Planning & Services, Hotels, Real Estate, Apartments, Hotels & Travel, Venues & Event Spaces, Home Services",337,0.6404385756676558,0.5959493759423367,0.14540059347181009,0.8486646884272997,139.00890207715133,1.1661721068249258,0.2789317507418398,0.004456537553011948,8,0
vJqGJq1S5kw8miW2TagRww,Auntie Anne's,3405 Walnut St,Philadelphia,PA,19104.0,39.9530492,-75.1926111,3.5,13,0,"Food, Pretzels, Specialty Food",13,0.45418461538461535,0.6138158462250084,0.15384615384615385,0.8461538461538461,73.0,0.7692307692307693,0.07692307692307693,0.0021668472372697693,3,1
na5B8puc0hx8xxmuC3cH1A,8 Diamonds Pizza,15002 Endicott St,Philadelphia,PA,19116.0,40.1201943,-74.9950966,2.5,14,0,"Restaurants, Pizza",15,0.2552666666666667,0.6701711014644658,0.3333333333333333,0.5333333333333333,59.6,1.3333333333333333,0.0,0.00237161531279178,2,1
2pWRW7ASh_Bw5q5V64Luuw,Ridge Carlton Apartments,7373 Ridge Ave,Philadelphia,PA,19128.0,40.0477679,-75.2340047,2.5,9,1,"Real Estate, Home Services, Apartments, Real Estate Services",9,0.0829111111111111,0.8157439157671427,0.4444444444444444,0.5555555555555556,236.55555555555554,1.7777777777777777,0.0,0.007868434330501411,4,0
