business_id,growth_proxy_active_months,growth_proxy_review_volume_trend
Vj28PSL29SUCUzGfkZpaDg,45,-0.00047886812987484127
VjiPyjyk6_fr-HO85u174g,10,-0.05828445747800586
Vjztqe-JBseYpypb6xv3PQ,6,0.00029222676797194844
Vk9oru45NVYBSO9yW82TZQ,7,-0.016752136752136753
VkDAFPL3lRvZrKg7266Mkg,25,0.001376807190412225
VkMokNW-HLye5jc8_1l_vA,54,-0.00393762665264014
VlLstA6NxAW_jcDjjZYdow,7,0.000789766737932926
VlXdebuuVW_6mlhXXx0Kfg,8,-0.003506940820373656
Vl_IM5mvKjHMohVAshA3qw,28,-0.006525832527674998
Vlf3TF8ZDGp94VGI2OdyOw,40,0.0013975155279503109
Vlkl-QcYvjnBN3GpOOs-8A,6,-0.02597402597402598
VloXQYI96uthg31NVaO20Q,6,-1.3672697347600449e-18
VmwRQr-gnvhkOh66HNaaDw,6,0.001539284685352101
Vn2nFA9JaEXTebCExP869w,4,
VnECSKZnz-tDhDZ74s6k_w,5,
Vnagnur1os0ZduOpvDH27A,154,0.013693630517415865
VncK710nB6qNx08zFJtwkw,65,-0.003866887829151979
VndJMY1frtXpFp7QPsYV0w,32,0.005445972964101339
Vnh_rLa0jrd4Tqjh4633Aw,5,
VoIX90UM5jwD7FSMAMCwrw,17,-0.0003077383724798723
VoOlwCavQQ_A5My7TC7t2w,16,-0.024926686217008796
VpJNqYcAGqCbTSl-9Q9N9w,6,-0.00024726880366856977
Vpb127k_PeJ02o-EAbWhyQ,53,0.0032668347924739776
Vpoe32sBrrimg4Bs6xexcQ,6,0.00010497769224039881
Vq-oKF_DsX2QbRz-m5t27A,18,-0.16315789473684209
Vq77GKtHp2nMsiKbjumgvA,8,0.001010317222483839
VqMVXxKZecFmQ2l3fzwwUA,28,-0.07333842627960276
VqQ14m_lwQXK-7DjinuqUA,5,
VqTDgcll_F_bqSRJ2r784A,40,-0.04157509157509157
VqbS5tyfB0t1VIbjqtudWQ,5,
Vqcqu-LM2yqN3pvW5ZiX9Q,8,-0.004193647856922602
Vr9tcjBw4Zo5ffhrQiQrMA,29,0.0018927634045744284
Vru0RfOG_WoXUcoMwyx4Nw,34,0.0012028918004900672
VsFoF_AzglUtSQy5ZvDbKQ,13,0.001189606801907336
Vsol2D-xusIEVSvz9aggZA,5,
VtQTRhL1KMJASyZrs9jQzw,17,0.0014391014391014394
Vu2JA3e98QsxaRhkiFIylw,20,-0.005988455988455989
VuOfGMSMFGtwWF3-DxApyQ,44,-0.04827377804638513
Vuagn0IMG5Ug2X3dhvZ9uw,11,-6.4838713699672e-05
VukzFZ2A9LwmankbTpBsDw,10,0.0006111535523300222
VunuxKegBjV417P5SXDxhg,13,0.0007400555041628124
Vvd12n0sYII8rUgPhq-XNA,6,-0.25
Vw2pD0OUL2AMHL_t_D_U6A,71,0.01436502428868841
Vw7dJJFqzLgxEsneIvmy1Q,94,0.0038174665617623908
Vw9kAeinutmjA1hZcm202A,12,-2.869769844458474e-05
VwZ5NDbIu3elGQI6MzcXBA,89,-0.010829749960184746
Vwt2NXWtEzJVzp8wSzmUoA,17,0.0009318578916715203
VxC-ThIRmU3VcHS88INn4w,9,-0.33333333333333337
Vxsq098z903XRXBq4IZWTw,52,-0.002417288481847614
VxxZzUd6kXtglEhfLaF92Q,6,0.0009060706735125332
Vy9z5-Wf7-A9X9403eUzaQ,12,0.0029045279045279053
VydwD9IzisAQ0EJcw6ExAw,5,
Vyg2IkN7BVRxM1Il18Ls0A,9,-0.004918561522335106
VyhC6xK8VgTT_geFqhb-xw,4,
VytP0omSyIs6cuw_Voy94w,18,-0.0471787577050735
VzHYbwcFJz2CdVCe5r3sDQ,54,-0.0004391556877744722
Vz_4pvJjRBGRA5t-ZHL7Wg,5,
Vz_KIz6gWmtMKbbDaXO-Eg,45,-0.03836996336996337
W-RVZSGas8B26O-kx5MD3A,108,0.00648285971182253
W-WPA5pOLtJujLST3Y3XJA,6,1.3328007498501278e-19
W-aDaCUUC5tMPj-ynFd23w,7,-0.0001757237622457496
W-esb76USKNAJYhd2xoKnw,12,0.00311587147030185
W-o1Q1SRFlyLYtDanhfx9A,7,0.005159474671669793
W-sA8QCwkbkHnFJG1D5IGw,11,0.0007897774447662056
W05Sre_mDBPxyILHATDiLQ,10,0.0031560490940970186
W06QBC9vkxA5CVBNVrOMRA,173,-0.00685974770515931
W0JuHwr5zctnvQhi41QA1Q,5,
W0O1riXLSUitiomnl2smRw,27,0.0013260423786739563
W1jO-SCmarsu6Swr-IELqw,11,-0.1274725274725275
W23Gvu7dJDjPq3PC8Q-f6A,79,-0.004881736890249595
W2gSKulDUBGTfcSDk8kNvg,13,0.0008169052222605913
W2tMXWUz0ivtZy6ZvKycVg,27,0.001376623129173931
W2uz4W76Kle3nggs9PFZkw,18,-0.002134380602749083
W3XUQEn7v84t_6uz829ATw,5,
W49fAQGBt9IgduhvqqRQ4Q,44,0.024814179531160663
W4aXtdp4MVjXLWIG7aGsUQ,41,-0.02648885641213007
W4gV7soSZ62MopA8IUP_CA,35,0.0027765850865893796
W5Rc_9Qf9ZT5M0HdywNipw,8,0.002227748987469825
W5Xn1-IYuMf_0ZimpRs_LA,11,-0.00026039611773060844
W5cES1Og2LDTt_5DPT5daA,8,0.0005550416281221097
W5e4UAY9PoE3ydedIcc5GA,47,0.0032580726913232975
W5qWPa1LPo9stvCGeVSRAg,25,-0.021113764654798087
W6CV25UWatpZuD42o-Lcww,10,-0.0009180804467991508
W6MhCKlOH0TlonkEH4kfMw,5,
W6k6b-bUaX0goySzl-zgTg,42,-0.09877344877344879
W7S0G6eLDFSoxVBpaU33Rg,21,-0.026364477335800184
W7k9dtkWDVzFbZoINIPL9A,15,-0.0008019362063360184
W8-UTIJAsY95SJcieNRITA,6,0.0008643457382953181
W8F9TbZcojXvaev0lSKQRA,18,-0.04887218045112782
W8JndS-2XMSk-ZGGufKzZg,4,
W8TR-CouNLUrRUCnMPX08A,25,-0.0015213793839748025
W8_tRyiRAuScJrTJemLPcA,6,0.000478468899521531
W9UZ0XISHldTTNBWLDgYug,5,
W9dDiZnNgBwmsoue2r68Sg,60,0.0012426541675735598
W9nNBbhU_MyLvc_c8u63KA,18,0.0011737089201877943
WA2dW8HafdFte-dEWStZzg,17,0.0006668764705000823
WAWI8FB77nZVD7_yc2PMYw,6,-0.0006721433905899926
WBV26KTRir5r2FOZlLJVAQ,70,0.003001592770208272
WC7xFGH4hV7ImLI7I0V9mw,20,0.00090160019106759
WC98L9P-mJjnqpxEVk25ag,11,0.00017401952885823837
WCH833DCRcTuzU_J-5JRxA,21,0.003470213996529785
WCLexnTQmylse_p0kQbz2g,13,-0.33214285714285713
WCOOi_rQ61MoQ6karcvpBw,7,-0.03928571428571427
WClMLXrJbxgkKbqFuPHcWA,8,0.004230565838180857
WCpFpsvJawCOYAPPTp83jA,10,-0.01818181818181817
WD8eORi_jAuKOqEn1R-t9w,7,-0.35
WDOsS2CdahC5PmL7NohRIw,27,0.0014242236989501725
WDVNB5xRMx0Gz91a2fDTRw,5,
WDm-Z705Wp93k-46PN_g9Q,63,-0.08815547928805174
WDvtd_VkiMGLwlpKuSYQRw,7,0.0032653061224489793
WEirCDpQAg2Fe5Qkl8cmFg,5,
WEyscOTFMWXEAH5Mloh6AA,24,-0.03720674486803519
WFK-wCbfCDIXz5XKeT1bmQ,4,
WFRro-8uIBpKoJ1VSKrpdw,48,-0.00930990953082264
WFbbnkAeA9MLZ8_e-OJ6bQ,15,-0.026315789473684206
WG23hgY8Ld9yaC2clgfD_g,40,-0.058783721430988346
WGOP8zsbkRItayp-KgiHnA,22,-0.010894660894660893
WGWfTNNmKZ44mFlKS3pkDQ,13,0.01860974274767378
WGWnx1Dy4plMCiknvOOD8g,7,0.0016386102298817725
WGfnSTCWAzk1xqtkJVB7RA,99,-0.01839076985848023
WGqKHHhWvjrWbG3m2qzmeg,12,-0.006204906204906204
WH4nWKXUxpLLRvARqdjlVQ,22,-0.010601596534965122
WHZCdHWAn50Xd5W8rxtklA,2,
WHxEdA-jbjs16-_jUslV4g,12,0.0018357946077767239
WHzeDa97M_eU1FEZaLJ_tw,19,0.0008426687816000792
WIYMl1aBJpCS1ed1e53GGw,17,-0.05999999999999999
WI_GieAn-2omR_pWziqz_Q,24,1.5114492279013018e-05
WIeAfvm5pcjtcWo7DdQeWA,80,-0.06839104291934482
WIfL5FlNJIjlN4gixWzDoQ,56,-0.0003731788870312873
WIv5kTb_P3jnngPkMeRRNw,47,-0.021152829190904283
WJN51928dvjYmaFw-zPKXg,9,0.0006837606837606797
WJ_YtAWCo7_BZHm2wdxSqQ,6,0.0004174929548063877
WJkoT-Q9yr__7YcJLHa_RQ,7,0.0010960906101571066
WJnWJ91JQd1Vfe2Z65uj7g,61,0.004667558871266266
WKTrjBhrx_SPZS7JVZnzFQ,5,
WKVRRb7Oi8AVj4h7YyAxLw,9,0.0006385186367627108
WKaE1xXMuZEfDGC9NY0eFQ,104,-0.01406109916805644
WL4m-SQnou7MaNXm4Ay1Xw,19,0.002193752193752193
WLe2mbp0wzWfaDgAzyXbMA,5,
WLxDcaMetWVYqwp37dtu_w,5,
WMDyPlL0JqdjWf0X5pJSeA,5,
WMVmyCFzxJQOTxPWwo2ukQ,11,-0.0006425153793574855
WMhwDub5KIuvGCjXH0fuVQ,42,-0.0021204657411553964
WMjy9IgiiuxN1tenNvJ4ew,15,0.0033026898195437516
WMkiheTT-8kRslImVLWMVw,176,-0.004527762468999728
WN7ZKZtTStAVsRPee6azzw,20,0.00021624858606693716
WN7deAzW6-jMJPyqVhHJXw,22,0.0010444331711975162
WN8wJ8PiBcfSPVWtZZhZfA,67,-0.006662481521232864
WNBEsnHwe94X6TY3pQUOHA,8,-0.0002098988287645356
WNFxt2TyMDEuNNNZ9Z9zRQ,59,0.0013327996546456243
WNLUBI0my0WLpmWTNUsK9w,63,-0.0035479370141518825
WNe98nBJxx94ac-WeMzKaA,10,-0.010037523452157596
WOOcxuvrZVBIi42xIY1EzA,46,-0.000263638920134983
WP9GAuhvmUhm8MAxMqhgrQ,131,-0.002141651124712612
WPZFuRKFvT-Xy9FPPX9CpA,4,
WQ1m-h4N3UoSwKFHa5zAwg,16,0.003121049019253693
WQzQvusL15qZMxKlQq4CDA,8,-0.0005877167205406993
WR6c5Gg3tNsmuXyFgngztg,17,-0.0038024728664601748
WRMlifrYLjRY8q5YUUbfZA,58,-0.06177937188347475
WRckwZQdiw8QKh0UY-wJnA,20,0.005115327757639576
WS0UlqeYKLLXd_sgfKPszg,11,0.004401154401154401
WS4j8-8-HQ76X2_LAFV-Xg,11,-0.006111535523300229
WS5VzIW4ThHtvjy0Acg38A,6,5.330368347015677e-20
WSHu1THoWsd64DrKN-N7nA,26,-0.06464056107539451
WSbpU5zNF9B75fuBSkm3mA,7,-0.178021978021978
WSdlkC1-WPtkbK-1KwcOVQ,14,0.001979998488550772
WTWhKHqkK_uwwSIFJK392g,54,0.00670221702764893
WTyW0nI_zv0T3kB9jR750w,6,0.0009167303284950353
WU3FGy5JoKOH-NprEKd9bQ,6,-0.0006105006105006085
WU9bLspOxUgypUypQiPtPQ,7,-0.012121212121212121
WUdM4vFgbetmu64_HfqStQ,5,
WV-1jUnWOxok-qfGjkEw3A,14,-0.004055887140531742
WVNw5jRXmaJdP1_r-gN8XA,53,0.0070687925693162885
WVge429s2KWwiUk2iN_iPw,11,0.0009931756276984126
WVhMDjHBia5BbTvLzpvQ6g,19,-0.006196335310259363
WVtg_Jx7OfJRdbnKzT2p4w,75,-0.015149735760422785
WVwWBZ_MEfXedsfjXtDv5Q,6,-0.08351648351648354
WWEx8kEEjzV3mFu1dYfwAA,69,-0.01073204401377776
WWUJTTEcN_J3AZcS8BbCiQ,18,-0.005241494629879735
WW_qGCrcNqACvA8NLK5AMQ,9,-0.0019342508823574737
WWbrvdfiqWsNaNu0N9Qe2Q,28,-0.005774223389334846
WX1x4UaiDxl4o4LfpFG8TA,6,-0.01423804226918799
WX2exxux0FS2HwRVaRdhaQ,49,0.002596557262223983
WXRZlGsdUjraCAcgtCyk4Q,24,-0.011484593837535017
WXVAGgrGtRmlgO5i4fqrpg,5,
WXtD3L-zAqdiP--MAQbq7A,116,0.00616004550143156
WXwRcHGaV8W3twAOJtWlew,13,0.008710801393728223
WYYdQDjx-DsCanlP0DpImQ,22,-0.2508695652173913
WYdNpO0xCSf4AWrMdyakrw,9,-0.007204116638078902
WYel6hMEEPNwzVUlVBacbw,108,-0.07998106210052872
WYrITmacXpS3twSpf6SkPg,10,-0.02941176470588235
WYulP4JpEVnFjhydDoxWjA,4,
WZEhrN61ajiq-7MuUCGyuw,19,-0.0012623049953572293
WZGCui_JBA9xUinZC-XbRQ,7,-0.0023255813953488367
WZPCfTRiN4ipajP7gFfziA,27,2.3441162681669013e-05
WZVYASnelainA2_rG91phg,24,0.003077003997475279
WZfyxxWi6ZiperQ1Hfy_bQ,4,
WZk0eszcwLtOCrXnp-F25Q,5,
WZrewAhx0q7g_kcIQQeHfQ,54,-0.002614821839859098
W_3ULUCHwEcvtOgqLovdrQ,5,
W_AouNLoGZ7OPdyb7qUg3w,18,0.011520737327188939
W_T3Q1vEArb30JZ-FdVmuQ,13,-0.0011077158135981665
W_ZwRjARpALtXUlSW90tIg,7,0.0015957554525019746
W_vlLO_fS_MuLTvxt1B7AA,27,-0.0001742323723747873
WaFQd1hZAvnOM6iV8RsNiw,6,0.001058057514921324
WaGSdQGsOCYDqRu8FN7Pcg,14,0.0004425408164878065
WaguE_aJsLBgrHJL44-lmQ,8,-0.007905138339920948
Waz1bXpzTgfB9DOouGjJ2Q,7,-0.43333333333333335
WazsyeShjw8oAjqZlZ1bvQ,8,-0.08571428571428569
WbZaYXT0RcWF4ABlI2h8mg,6,-0.0076923076923076945
WbhbX18YghYXNe321biFJg,6,-0.0028011204481792717
WbxPdq_PgVvCI462l0vPEQ,14,0.00035104242476133394
Wc41sOvcWAz4mj7JgRMqVg,8,0.0022652539276580203
WcWgva3KHkD2mcTFG-Mw5A,11,0.0017851916886157447
WcrXzZ5XapK0c6s79MueNg,17,0.0011167930406159995
WdQuggXokCWfYhGylPYhIg,43,-0.17736702808844879
WdS4JMt-sSS5pZkeHIpahg,8,0.0003845044698644623
WdW_rka38TeVxhh2F3nBew,99,0.0015097953053367526
WdZhpAx_8bT7PvUTxkIQ_g,29,-0.0012719703977798335
Wdg6eL02coEy1kmtsGdMaA,6,0.0008643457382953181
WdhlZkEL2iuTbYCk3KzHtw,15,0.0003360215053763444
We57TJLl3BEo2gII0TWVQA,14,-0.0002817592210922866
WeQexfAmmJMhFPQyNiBMzA,7,0.00014663784914153115
WedpQ8jjdOE1Xa2FnbL7_g,12,-0.003885291396854764
WetGZHi6Q_A-zxujdzjVJg,35,-0.13188153310104536
Wewu2lolL111m_1TVTgR-Q,40,-0.1345050878815911
WeylzLacbhVyhnWAbUJ4SA,63,-0.04106630211893369
Wfg85U89qt1OA7aqw5trFA,18,-0.04761904761904759
WfjsGrbSIswLMwGtKVNcwQ,17,0.0018244709712425399
Wfpwcx878E1Vg2E82DPGGg,8,-0.011532531606537156
Wg6vzw8fzA-YLfGBn1IqKA,13,0.000678384212149243
WgeYi9l62t-6-LnB2I03og,5,
WglSxOOjnw3pGpHWj6Poag,43,0.0003870967741935488
WgmaxBbCRAlq06_bPLUcSA,5,
WgyhlYg3fnSgco4qLa20cg,149,-0.009933172902131193
WhBQ8L9NoQLSSjOslmDBnw,6,0.0018312533912099838
WhQbZWc3it5ifR-pWtjBag,5,
Whd-gCVfXn_efivaRki3gA,8,0.0004854475082547941
WiF0TF-648bQsZ0dYyhpXw,9,-0.0016761114215021159
WiRRE0xFhZ_WQdxe_hnQdQ,24,-0.001818669288171947
WixiQugMjFgCF_MBN8YSzg,3,
WjCPK_Y67TuiFLLHc_NHoA,8,-0.008954203691045793
WjicAEVbREGUb16NI3-IFQ,5,
Wjp1mRAlzjpe8LdAsIbqzg,7,0.0013024949733810491
WkNJ3FnK5WVW3thVUe-WSw,15,0.041666666666666664
WkUbPCVqTg3RnZ7noYsU3w,30,0.000705649983939201
WkgzPTwkSqwMwKx8BxpobA,5,
Wkjt6DUTGX1zKpX0OnsvcQ,38,-0.10978662873399704
Wl7iw_u4WeEreF4ZZF1oDw,119,-0.0013418748341609496
WlECTpoD6JXD2oJc_mdvkg,5,
WllnLf3kBK5lGyPoKWICXQ,53,-0.01840424026730227
WlqdFsFjvZgpoWi-jJCspw,10,0.0034782608695652175
WltG6PWu0zRTTUpWne3W8w,112,0.009343448557028958
Wlvr5wT9ztlJb4eNVAKxIw,34,-0.0013854951255762391
WmGSfx0JbwNRT03ozyjb6A,33,-0.1269230769230769
WmLZanQpFG4qpfT7j3RXbg,6,0.022608695652173914
Wme70zEmBZ9IN-Y052sV-w,18,0.002523060227889311
WmiEZW4meUoVxQxFUmci-A,7,-0.00453035336756267
Wn1SAo4TMyKnFOA74GmI0w,7,-0.0007472479405117736
WnT9NIzQgLlILjPT0kEcsQ,27,0.0009250693802035151
WneyRrLCxcbYn3qo7p58-g,8,0.004504504504504505
WnnfNMayJxtPBEHqR9EbrQ,109,0.0015820338668618016
Wo-nhpqzFsmsb9Ef4eVxpA,1,
Wo35LMqpW2N0Y3pQ5DSn9Q,10,0.000789079144638207
Wo4JAP8XQqaNFUauDb2aZg,33,-0.03471262356749189
WoDFTyLtU3RhHPx-7GhQyA,27,-0.23992413466097676
WoYoLCFZZ-eWeznm1_UxVQ,28,0.004115479115479114
WpV19z7TAlKDFtd2f2CUHg,17,-0.0008816787162757887
WpdiX87-zz3UGbowGee4wg,15,5.862810240375221e-05
Wpw-cUHTjQ65LV6e4bME5g,5,
WpxcyiUAYYQAnivqz62JtA,36,-0.00995240851501704
WpyQtx6bzPknYpdI6pLiRA,24,-0.0022825682321362096
Wq7YGTnSQ-89TJzBGpcRhQ,24,-0.005438351535553303
WqEy15tpyqcNpGwjFZLHJQ,19,-0.008391608391608392
WqWJ45Ul25_p1loGiZZONg,22,-3.110097449720081e-05
WqZM3ZjJ9JiBQsseJXGlkw,21,-0.005289450484866294
WqfseuZYHYWrBmQE9Snxrg,4,
WqyUnIA7PMUZbUZCtmZtXA,30,-0.02317073170731707
Wr4GinmO04Wi2V9bsBLYTw,7,-0.015789473684210527
WrBTJTa7q6Ju44d0A7rJyA,26,-0.040964480165932085
WsCIwMlDwt8g4i40JS_nGQ,33,0.0010959972002824866
WsMl24qIbIJAZ9rBPrLp4A,13,-0.03508771929824561
WsRGsuPeb2Oom5gNOg4ZqA,11,-0.02696078431372549
WszzxrLi_fqUHCTX608wQg,12,0.005659971084930326
Wt3NAVSLT5KXFR7uQF0HbA,19,-0.01424825174825175
WtfRKJ70a02KQU801cO9ew,15,0.0015119476734631273
Wto3Qt5k0W-2MesnTF-8qA,6,-0.0006023287057769816
WtpPTs7d9VjfvkoPVg7TyQ,6,0.000790785115335263
Wtr51cNrv1pYyIRg_IawYQ,139,0.02432012830494804
Wur1uotuaU54hcm3w69jLg,5,
Ww8DBKYd-NSRMfDRuddrjA,15,-0.2676691729323308
WwrAYqe6L32B6rdHpAcGKg,15,-0.016208597603946443
WwycApucrNV4kFMvIxlknQ,21,-0.002089093701996929
Wx2L1IX7pN9Nom6Lb8PqNA,23,-0.0073210495555077046
WxB8498ejPtHE7wFa89_fA,174,0.010740088640641137
WxFfnTx_VAT_ORvqHAfYNw,6,-3.3239039517149205e-20
WxS3pZs7Edtar7FkBaOqpg,57,0.006787518313616585
Wxk2RsFJpbrsgdPEGxGNBA,14,0.0005667383232362713
WxqoaK-QbXEv_kojGFbFww,12,-0.002220077220077219
WyPYFSlb_DnWWym87brdbA,5,
WyVh94BghK3ojOc9gKYccg,16,4.62503230721098e-05
WzAi9U3CdzsVnvdhKaqb8A,39,-0.0022357723577235778
WzQ6OM-4iPAsQbYiFxJm3g,14,0.0007452574525745257
X-ey4ntofcbx1zQnBCQQWQ,43,-0.01764778477107244
X-sCb_2Q46W5H2wbXmlK1w,68,0.0002831675366886634
X0-paC0CaIY5yTZUHOU4IQ,12,-0.008893280632411066
X0Dpf6yaN5wfEVcKwB_pIQ,16,-0.45652173913043476
X0Rh8PEMSBzyuG4qRiHQBw,11,0.0010214504596527069
X0U70sRNE5vOoas5Vdbluw,8,0.0005681369841395092
X0lCvXEahUA5HEPP3SZjeA,12,-0.009121395036887995
X0xPkEm_M8PRMKV2utBo5w,18,-0.0024831812898453735
X1AeBeua7lzXCqxnLpq17g,121,-0.003214658644522899
X1KTKksxwFTg_t21iWPMMA,57,-0.012940278434080915
X1LzdU7gjVSrm4ELizVRDA,16,-0.003734593642850524
X2D42cGnqxadT_jbNJxHsg,97,-0.001800734645063926
X2G6wYqhXRDCCzEgVbnOIA,7,-0.00020989882876453554
X2HJNKFY58RW1mzjH3n6dg,40,0.002955240357481751
X2HqRGkvkvagi3FMiXV27Q,27,0.00154305788108605
X2JkEvWPO7_dEPHne7qJKg,21,0.00026450462883100456
X2Twkcsvn5vk7yxn2PrAtQ,14,-0.00820852534562212
X2VNoC43s7df58HHDCqMwg,13,-0.013409961685823757
X3EN7epXYeCBzpMAAOQAUA,15,-0.022077922077922082
X3ItPYxc6dIvFXp6Xij21w,5,
X3NS8516o015Z1zcOwrqmQ,52,-0.03831685766774561
X3Qa-dXb2DFdZZ2UnAfSVg,5,
X3pLW1Fq9SlbrUFsxgynwA,19,0.001183320220298977
X3vdh9Dtyap9jqKdZrcKYw,16,0.0030395136778115497
X46tKBT7vTEGeaYj6GkZ-g,20,0.0027238678924072185
X4ADd5nru1D90MLy_sx_bQ,15,0.0001259798432250838
X5O6zIZZV_7KZjcEF3pWkg,5,
X5fWO9e82EICHXzzs6eQMg,148,0.012351449455521853
X5irOgsp_G-tVjBwzQ7jug,36,-0.004471909052313788
X6_5_b4gVKo83VPn0FyONw,68,-0.08155002891844998
X6sSThxPpQD_TfI0f8HV6A,13,0.0006559094427782746
X6sTEsFWj1ZdiuGcUj9uYQ,10,0.003251092728389265
X7TvrNg6jY1Q0JHJXjlQ2g,26,0.0009615384615384616
X8MJlrpZO-UA9-y3X8V5kg,54,-0.00267051447322161
X93R8JpZfYlI7Mx0QddqGg,8,-0.005158371040723982
X97OiYQQun8UpGxqRtgQCQ,54,0.008362583362583364
X9I44iLkLLZt_Mhory51Fw,11,0.0011483980517449398
X9iI5xlG6DDwwXESWgD9RQ,5,
X9rHylXdk7KEb-r4ByDmxw,7,0.0032252862441541686
XAKR9lNtApEN3hVS8fsM_g,4,
XASfdnU1Ewfh2dnfv0jFqg,7,-0.03571428571428571
XAVsvqv1HWUiiqgJM6zubg,8,-0.029598308668076112
XAyJt3DXSKf2f_EYrG5Z8Q,60,-0.005921438342778972
XBdaG2kQ2Iz9VNGPZokjYg,78,0.0023117899436211997
XBwxCXPE8MX1aMs-zT1-Fg,41,-0.004062838569880824
XC1Fczx4xltzA_3NIotsuA,7,-0.01688311688311689
XCJ8N1GrV9Gdgbyp1U05NQ,49,0.003823060324608312
XD469cx9VeHkCrDXfzc8rg,6,-0.004278445883441257
XD7EU4Vw_0OQYydrRSqwtg,28,1.0676346554209675e-05
XDJn1OQeu9IRZCEiGvmYzQ,39,0.0010745323001840835
XDvsDfLRddgpayKv7Mcn-g,9,-0.001614793220726514
XEkRy7Y1_7hSuPbMS7bIrw,10,-0.001453200716987747
XEy5AJmx2q8il0oD85ebQw,17,-0.18192918192918195
XF1P01OV8o_tB52oo36_ZA,6,-0.0019286966686148453
XF3KL8d2LM7nUoo6UsmVLQ,20,-0.005860290670417253
XF4C6O4HWhUipPiRfjtqww,17,-0.001084073347941414
XF7qNhRJktAfLoH5GP4tCw,28,0.0018756884343036973
XFOLv6Vxik920W7OP-OStw,35,0.008364153627311521
XFfuR-F1_wDbcf8xo2DVPw,52,-0.14675935894675318
XFu1Ya1voQvk5t-0oZhc5A,6,0.0002383423672778994
XG5-bigWGG_IFgbCvVs7xw,3,
XG72Wuz7oWwgqM7ir3kpuA,18,-0.0005148005148005132
XGb-h8G8TjDKyxOjuoEZqA,8,0.0002159693940515856
XGp784GFQlidwcTi7fAN1w,6,-0.006715506715506715
XGsA7MQTM6MuUNcfjsmWRg,4,
XGxsV7f16mW051jsEafAQQ,57,0.0003119610048743912
XHG8JXyUm4MgmrZ4BhqNdw,5,
XHKo5ix8fn3gg-OmuunNsg,12,-0.0002136447799458766
XHUdKqKQOzXUkImZvMbiBA,7,0.0007966716827476321
XHYVgrJ_1jyx_yjM-svQrw,13,-0.009922041105598868
XHr3rn4BhvPomAlr7YePiQ,24,0.004018882769472855
XI1O5v5l4WcNkS-RH6o2KQ,11,0.001530134077998585
XIKYdKWq72zUYsq8NBxcCQ,112,-0.0016827896512935892
XIP56Dnfod92fYrrNDOACw,11,-0.09548872180451129
XIR6VBtBm5L9CzNqzEPKng,31,0.0035277382645803696
XIR9zc7HIglYL_v6L1JoAg,9,-0.0005690512019625943
XIqdHDlmzFeM4tXmArC3XA,28,0.00035427491733585253
XIsQeHGwAlb7xqlpu0xH3Q,92,0.005836611063176048
XJnTY0wG45x9GBrgfNpkCw,101,-0.029629443030959518
XJq2EZRdNT-Yrm1UIK0i_A,5,
XJvOamdhTQI65jmzTfreDQ,109,-0.00478158024446787
XJxumy6oZFo2fkPwAIqjpw,7,-0.0008766803039158379
XK6ylL44zvCOM0bfQGK5tA,13,0.0009216589861751152
XKhACCLtkT29uWmEBx-DHQ,9,-0.008355614973262033
XLEgHW4tdk6VMt9uy10aog,24,0.005102763997165131
XLLy-geeVwPF-awhMG8kGQ,38,0.00650347095359883
XL_Rq4qRwNdJ_yVaWqDUDg,7,-0.003201570904123623
XN_YIYIHTQhdFbnNhGP-HA,13,0.0003998000999500247
XNqXFyK0vUSBa7Fk8Lv_lQ,28,-0.007441386340468909
XPFWVkd0TIUoALjPknfgZw,7,0.0016233766233766228
XPOdKREKlB8uvsMMKNY_7w,35,-0.00027734565980710253
XPOvJBe5f-gYMdboT_MXmw,6,0.00505704594511255
XPiujqYlO9ldyt_hjDjYPw,45,0.0031079354014174505
XPuoRtlerDOWp37lIJPbyQ,29,-0.0015541144901610028
XPwT83sQMlVCh8_ztbyCFw,30,-0.05042336083369518
XQ4Cfzi1TXqoJ6RSkpr-Ow,14,0.000450800095533795
XQMNpRcnKvJ1N8JShlR3xA,11,0.0001726809416245077
XQWZQjC73fCTRGWnD18-Eg,69,-0.04874589779653071
XQ_wVhRayMJGQT9J_WANkw,10,-0.0015320109659732288
XQewVfTaosZ3U-4g_yH7Nw,26,-0.009294871794871795
XQjnh-n0o11MhApzCfRPxg,7,0.0004076372817168106
XQxaNufoSOaxuLMVgx9ieA,3,
XRwbAt8LnTux_TaCmI2tJA,5,
XSAAxFlV5XQq3m3a91R4vg,17,0.004186952288218111
XSDT18Io4GbRI60_bdvEZg,9,0.004583112991362594
XSYI71iqX7P7erVM0i8F5Q,5,
XT-ycQ8ItomJj0yD27IGEw,6,-0.004513805522208882
XT1xF_7s3bJdm2UOrTMjPQ,35,-0.004386302424009235
XT3nnINWhVx3I39geCva3w,8,-0.008980938416422288
XTNu6IrYn_xn05wuqjrxiA,55,0.0010424070125562665
XTQWHOY2W2AhWuL0VakAgg,25,-0.02463385354141656
XTb74bt6Xm-YJM7YQrHwhQ,12,9.879177657251819e-05
XTiYxUCu5W25XHehvUQLhg,20,-0.0018998903909389845
XTq8JInvlc_PsPEHtvImYg,35,-0.015410227951848375
XU08zggSq0iXZj7Q5nIdbQ,1,
XU3Fe8I8dD3FaOmzAQXLnQ,125,-0.036711762075134165
XU6LMxNMSw8ICWPcySyXCg,11,-0.0003079507278835387
XUAYdPV31Q2jGostWTqlYg,52,-0.015981735159817347
