business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
hvWdwNhbZgeL6UqEpqCKAw,Todaro's Locksmith,1511 Federal St,Philadelphia,PA,19146,39.9361765,-75.1692714,5.0,17,1,"Home Services, Auto Repair, Keys & Locksmiths, Automotive"
2Cmu7E34u1z07TIIECRNsw,Renzo Gracie Philly,2221 N American St,Philadelphia,PA,19133,39.9843893326,-75.137572065,4.5,9,1,"Martial Arts, Active Life, Gymnastics, Fitness & Instruction, Amateur Sports Teams, Gyms"
qoDCMcS3xKHsTNxQnuEZQQ,RadioShack,1616 Chestnut St,Philadelphia,PA,19103,39.951082,-75.167996,3.5,7,0,"Shopping, Electronics, Hobby Shops, Mobile Phones"
6IIbYsrSlmTidfyg02qq2Q,Awakenings Pole Dance Fitness,4151 Main St,Philadelphia,PA,19127,40.0233743,-75.219441,4.0,13,1,"Dance Clubs, Specialty Schools, Nightlife, Dance Studios, Aerial Fitness, Yoga, Pole Dancing Classes, Education, Fitness & Instruction, Active Life"
t7QIg4zhnzPnt5nzrXrkWA,Main Street Music,4444 Main St,Philadelphia,PA,19127,40.0263715,-75.226213,4.5,45,1,"Music & DVDs, Shopping, Books, Mags, Music & Video"
bRJLyB3ifiJXVwUh9c2UIQ,HD Nail Salon & Spa I and II,6321 Rising Sun Ave,Philadelphia,PA,19111,40.0489075348,-75.0961147395,2.5,8,1,"Beauty & Spas, Nail Salons"
X5irOgsp_G-tVjBwzQ7jug,Jean's Nails,1633 Spruce St,Philadelphia,PA,19103,39.947791,-75.169347,3.0,47,0,"Nail Salons, Beauty & Spas"
Gy6tBn6lrf4AN2Gr1I8Oyg,2637brew,2637 W Girard Ave,Philadelphia,PA,19130,39.974356,-75.18016842,4.0,121,1,"Nightlife, Cocktail Bars, Restaurants, American (Traditional), Bars, Breakfast & Brunch"
4dzX0ejiALX1X77f4bu4_w,The House Doctor Plumbing,,Philadelphia,PA,19135,40.0203813,-75.0552739,3.5,7,1,"Local Services, Home Services, Contractors, Drywall Installation & Repair, Excavation Services, Flooring, Hydro-jetting, Plumbing"
rgkRwY28yIhw7V7ji1WP9A,Museum of the American Revolution,101 S 3rd St,Philadelphia,PA,19106,39.948212,-75.1455516,4.0,156,1,"Arts & Entertainment, Museums"
aqBzwh8mDOSFastIow_PUQ,Shaban Kabab & Curry,4145 Chestnut St,Philadelphia,PA,19104,39.9563712,-75.2061225,3.0,43,0,"Pizza, Restaurants, Indian, Pakistani"
YtMgMdZfjlK6ogDIGiOJSw,First Wok,129 W Chelten Ave,Philadelphia,PA,19144,40.0332838,-75.1775528,3.0,12,1,"Chinese, Restaurants"
e1nfM_rumu9l6dLCclprAw,Cafe De Laos,1117 S 11th St,Philadelphia,PA,19147,39.9366468,-75.161583,3.5,54,0,"Food, Ethnic Food, Restaurants, Specialty Food, Thai"
l95E5e2n3wlOpMk4rWUB5w,Sunoco A Plus Mini Market,Ridge & Midvale Ave,Philadelphia,PA,19129,40.0084608289,-75.1936703797,1.5,9,1,"Gas Stations, Specialty Food, Food, Automotive, Ethnic Food, Convenience Stores"
uo2vHKTQr_aiK9hua8gohQ,America's Best Contacts & Eyeglasses,1851 South Christopher Columbus Blvd,Philadelphia,PA,19148,39.923491,-75.1405828,4.0,6,1,"Doctors, Health & Medical, Eyewear & Opticians, Optometrists, Ophthalmologists, Shopping"
InawP3IfShNTJjSeLMDmGg,Wendy's,7700 City Line Ave,Philadelphia,PA,19151,39.9783091,-75.2724543,1.5,34,1,"Burgers, Restaurants, Fast Food"
2vWlAJYCF11QmvRWBOQXDg,Italian Express,2641 W Girard Ave,Philadelphia,PA,19130,39.9744283,-75.1802791,3.5,47,1,"Pizza, Sandwiches, Italian, Restaurants"
gdH0yhCQaHjBQ6vd0rYiSA,Krispy Krunchy Chicken,1825-33 West Oregon Ave,Philadelphia,PA,19145,39.9181629,-75.1789552,3.0,5,1,"Breakfast & Brunch, Chicken Wings, American (New), Restaurants"
kJQJ3eV46tJR8sS_KdDKBw,Charlie's Pub,114 N 3rd St,Philadelphia,PA,19195,39.9526349,-75.1452454,4.0,41,0,"Delis, Restaurants, American (Traditional), Pubs, Nightlife, Lounges, Bars"
M311eVxkGB1k_i0DkJqJKg,Grubaholics,16 West Girard Ave,Philadelphia,PA,19123,39.96846,-75.1350433,4.0,17,1,"Ethnic Food, Food, Specialty Food, Food Trucks"
un20fcU_7BEQzWueoVZT0w,Oui,160 N 3rd St,Philadelphia,PA,19106,39.953816,-75.144975,4.5,44,1,"Bakeries, Coffee & Tea, Desserts, Food"
WcrXzZ5XapK0c6s79MueNg,Philly Pretzel Factory,1903 Cottman Ave,Philadelphia,PA,19111,40.0522055,-75.0673431,3.0,16,1,"Pretzels, Food, Restaurants, Bakeries, Hot Dogs"
_l5ePCNk8mJXnEPtNQP8bQ,Dominican Beauty Salon II,1828 S 20th St,Philadelphia,PA,19145,39.928425,-75.178843,4.0,10,1,"Hair Salons, Beauty & Spas"
Ch3YD5HfnjRHQ8kxRq5OFg,US Post Office,2311 Cottman Ave Ste 10,Philadelphia,PA,19149,40.048025,-75.0584909,1.5,12,1,"Post Offices, Public Services & Government, Local Services, Shipping Centers"
ARCGfJ72tw8LW3e44UPCkQ,American Apparel,1611 Walnut St,Philadelphia,PA,19103,39.950047,-75.167995,3.0,39,0,"Men's Clothing, Fashion, Shopping, Women's Clothing, Accessories"
-hCwC548xGJObF9NLeN5JA,Little Lodge,927 Race St,Philadelphia,PA,19107,39.9553500963,-75.1552136381,3.5,7,0,"Chinese, Restaurants"
Ot3Uk-Y-AlWm7yobEv2wXA,Elmwood Auto Repair,"6024 Elmwood Ave, Ste 38",Philadelphia,PA,19142,39.9264598656,-75.2240260318,4.5,6,1,"Automotive, Auto Repair"
j9jMPQwSsjubivM_DSIr1Q,CenterSpace Pilates,"1420 Walnut St, Ste 1420",Philadelphia,PA,19102,39.95208,-75.16548,5.0,7,1,"Fitness & Instruction, Trainers, Active Life, Pilates"
MOy8qGtBOoJzRnHnv3Y3JQ,Ants Pants on 4th,526 S 4th St,Philadelphia,PA,19147,39.9419098,-75.1492366,4.5,75,0,"Coffee & Tea, Restaurants, Breakfast & Brunch, Food"
rPltlVa25codBAOoJO8g6g,"Francis J Smithgall, DMD",,Philadelphia,PA,19102,39.9556241,-75.1647529,5.0,5,1,"Dentists, Health & Medical, General Dentistry"
UPdwDE6xWPkwMWbWxttYTQ,Joe Hand Boxing Gym,547 N 3rd St,Philadelphia,PA,19123,39.9611749,-75.1430566,5.0,6,0,"Active Life, Local Services, Community Service/Non-Profit, Fitness & Instruction, Boxing, Gyms"
giUvelDX9OPw7aiF7grvEA,The Mütter Museum,19 S 22nd St,Philadelphia,PA,19103,39.953274,-75.176587,4.0,777,1,"Arts & Entertainment, Museums, Local Flavor"
7vg0q-N8e1olhWlj-d6oNA,Castle Roxx,105 Shurs Ln,Philadelphia,PA,19127,40.0227275437,-75.2175221834,3.5,27,1,"Nightlife, Sports Bars, Bars, Pubs, Dive Bars"
Gvi0ZAy2iuB2SHHMi-9jxw,Salon Masaya,2226 Frankford Ave,Philadelphia,PA,19125,39.980297,-75.1290209,5.0,15,1,"Waxing, Hair Removal, Men's Hair Salons, Beauty & Spas, Barbers, Blow Dry/Out Services, Hair Extensions, Hair Stylists, Hair Salons"
9S9uISLMyJTwh2r1bYa_yA,Quick Stop 1,2518 Frankford Ave,Philadelphia,PA,19125,39.9838399,-75.1255088,3.0,14,1,"Grocery, Food, Convenience Stores"
Srt2tq0z8AxP_4k4jPCDNA,myDoc Urgent Care,"3717 Chestnut St, Ste 202",Philadelphia,PA,19104,39.9554263,-75.1972344,3.0,26,1,"Urgent Care, Diagnostic Services, Laboratory Testing, Emergency Rooms, Health & Medical"
wddI5aXd5CNkuHbz3n3hRQ,Hoagie Factory,2121 72nd Ave,Philadelphia,PA,19138,40.0645054,-75.1529533,4.0,29,1,"Restaurants, Delis"
oHOb3HK-caYzXq3JOA9NKQ,Moonstruck Restaurant,7955 Oxford Ave,Philadelphia,PA,19111,40.0762801367,-75.0849151957,4.0,72,0,"Pizza, Italian, Restaurants"
9NfNJYyMDaCV9qpknWzD6w,Tuck Hing,218 N 10th St,Philadelphia,PA,19107,39.9561137,-75.1559404,4.5,6,1,"Food, Grocery"
7Q07VkvcRKbxKW_NSpCXpw,Old City T Shirts and Souvenirs,233 Church St,Philadelphia,PA,19106,39.9507999,-75.1451549,5.0,74,0,"Children's Clothing, Local Flavor, Screen Printing/T-Shirt Printing, Women's Clothing, Flowers & Gifts, Printing Services, Fashion, Gift Shops, Local Services, Men's Clothing, Souvenir Shops, Shopping, Discount Store"
_8SSuIhSyhsVl8p9CsLGCQ,Chic Nails & Spa,817 N 2nd St,Philadelphia,PA,19123,39.963352,-75.1405973,4.0,106,1,"Hair Removal, Massage, Nail Salons, Waxing, Beauty & Spas"
bjcECORIsPgyyOhIQovmNA,Pour The Core Hard Cider Festival,4747 South Broad St,Philadelphia,PA,19112,39.8925890861,-75.1748307518,3.5,14,1,"Arts & Entertainment, Beer, Wine & Spirits, Food, Festivals"
BcsRUZAeUiU6LSj7Ovtwxw,The French Bakery,8624 Germantown Ave,Philadelphia,PA,19118,40.0770116,-75.208546,4.0,26,0,"Bakeries, Food, Restaurants"
MfFuYEUEp9o6vIdLO5E3Ig,University City Associates,4104 Walnut St,Philadelphia,PA,19104,39.9541507,-75.205635,3.0,26,1,"Home Services, Real Estate, University Housing, Apartments, Property Management, Colleges & Universities, Education, Real Estate Services"
BO4L5vmX7pwwiQiIz7QbsQ,sweetgreen,1601 Market St,Philadelphia,PA,19103,39.9530218,-75.1675084,4.0,35,1,"Vegetarian, Salad, Restaurants, Soup"
3928XoRWMm6THfwFUYx7iQ,US Post Office,658 N 63Rd St,Philadelphia,PA,19151,39.973534389,-75.245270457,2.5,5,1,"Post Offices, Local Services, Public Services & Government, Shipping Centers"
4INCRF2drQv6ivUZHkCIJA,Tasty Donuts,1552 Pratt St,Philadelphia,PA,19124,40.0224721,-75.0786441,4.5,6,0,"Donuts, Restaurants, Coffee & Tea, Food"
1qw5dIsQPNGLOwnuP7Wj1g,South Bowl,19 E Oregon Ave,Philadelphia,PA,19148,39.9142928,-75.1471501,3.5,249,1,"American (Traditional), Bars, Nightlife, Restaurants, American (New), Sports Bars, Active Life, Bowling, Pizza"
e4HGFwO2NV_yTLE5lDdlgg,Stanton Custom Cleaners,6112 Ridge Ave,Philadelphia,PA,19128,40.033644,-75.215839,5.0,52,1,"Dry Cleaning & Laundry, Local Services, Laundry Services, Sewing & Alterations"
EiVt-BHRX_VAFnwu_i2BbQ,Il Cantuccio,701 N 3rd St,Philadelphia,PA,19123,39.962428,-75.1429472,3.5,84,0,"Italian, Restaurants, Food"
Js3nE43tlBkXvFkD3QOk-A,Reserve,123 Chestnut St,Philadelphia,PA,19106,39.948553,-75.143952,3.0,39,0,"Restaurants, Lounges, American (New), Nightlife, Bars, Seafood, Food, Steakhouses"
PXNIcWp4xqtXllJlLseO3g,For Eyes,1711 Chestnut St,Philadelphia,PA,19103,39.9516527,-75.1692184,4.0,65,1,"Optometrists, Shopping, Eyewear & Opticians, Health & Medical"
FK51cKu1BDTG8NOQjZOsTg,Atomic Tangerine Film Co.,,Philadelphia,PA,19106,39.9472242342,-75.1534073582,5.0,6,1,"Video/Film Production, Professional Services, Event Planning & Services"
bNBi-RVlx71bugXY0GRLtQ,Chestnut St. Cafe,4403 Chestnut St,Philadelphia,PA,19104,39.956725,-75.2099251,4.5,34,0,"Food, Bubble Tea, Restaurants, Sandwiches, Vietnamese, Cafes"
H7ViV-eL_t9XgOA8SeJYYw,The Blind Pig,702 N 2nd St,Philadelphia,PA,19123,39.9622090959,-75.1412451012,4.0,216,0,"Pubs, American (New), American (Traditional), Food, Restaurants, Nightlife, Beer, Wine & Spirits, Bars"
65zqLOL1m658J8-9VLZx9w,Lake Blue Gourmet Market,8 N 3rd St,Philadelphia,PA,19106,39.9504832,-75.1457892,3.5,14,0,"Restaurants, Convenience Stores, Sandwiches, Food, Specialty Food, Grocery"
rZre3HdC3fDO93pkvjpw8g,Uptown BBQ and Grill,8010 Ogontz Ave,Philadelphia,PA,19150,40.0735583,-75.1585165,2.5,24,0,"Barbeque, Restaurants"
T95ldj9fBzsJQY50a9W_Dw,Four Seasons Roofing & Siding,4123 M St,Philadelphia,PA,19124,40.0094481,-75.1000442,4.5,20,1,"Siding, Roofing, Home Services"
iWqidwRfktczkueMv1LAdg,Evans Pest Control,2858 Kensington Ave,Philadelphia,PA,19134,39.9924915366,-75.1211655208,4.5,74,1,"Pest Control, Home Services, Gardeners, Local Services"
zcDWeF_u9Ur0DIyAOUkOmA,Laundry On The Wheels,,Philadelphia,PA,19148,39.9120596,-75.1487007,4.5,9,1,"Dry Cleaning, Laundry Services, Local Services"
LOaaDZ9NZnGlz0OCbNQE6Q,Siam Lotus,931 Spring Garden Street,Philadelphia,PA,19123,39.961891,-75.154075,4.0,10,0,"Restaurants, Thai"
68miQTsCoUFRW2I7RfWE9Q,Rec & Royal,111 S 17th St,Philadelphia,PA,19103,39.9510007892,-75.16874,4.0,17,1,"Bars, Karaoke, Dance Clubs, Nightlife, Venues & Event Spaces, Event Planning & Services"
fRYyVkbsiUntbUTCItwVeA,Springfield Beer Distributor,600 Schuylkill Ave,Philadelphia,PA,19146,39.9459919,-75.186075,4.0,16,0,"Beer, Wine & Spirits, Food"
a1WBGjjhapPpdK1tg8DH8A,Interior Concepts,1701 E Passyunk Ave,Philadelphia,PA,19148,39.9285394,-75.1645249,2.0,5,0,"Fashion, Leather Goods, Furniture Stores, Home & Garden, Shopping"
y0OOBEtZ64jqRTGpzNsmsA,The Sample Rack,918 Pine St,Philadelphia,PA,19107,39.9444931,-75.1575339,4.5,83,1,"Shopping, Bridal"
tPEYLu0DNf1TL01fPLg_JQ,Shirt Corner Plus,259 Market St,Philadelphia,PA,19106,39.9503105,-75.1455287,3.5,6,0,"Men's Clothing, Fashion, Leather Goods, Shopping"
meyNI73KmiWd09ctARiVcw,Disguiser Party Game Lounge,3617 Lancaster Ave,Philadelphia,PA,19104,39.9590456,-75.1941853,4.0,11,1,"Food, Arts & Entertainment, Bubble Tea, Arcades, Social Clubs"
gLpp7kjR9Zg6ypG2lRjAYg,McCrossen's Tavern,529 N 20th St,Philadelphia,PA,19130,39.9630919,-75.1709203,4.0,293,1,"Nightlife, Restaurants, Gastropubs, Bars, Pubs, American (Traditional)"
PVVFos1LDfD7iETY0w4vaA,Su Xing House,1508 Sansom St,Philadelphia,PA,19102,39.950215,-75.166346,4.0,417,1,"Kosher, Chinese, Restaurants, Vegetarian, Vegan"
6WVx6tc0LTBV3Ajze9j9VA,Bonchon University City,3836 Chestnut St,Philadelphia,PA,19104,39.955017,-75.1999,3.0,95,1,"Asian Fusion, Korean, Restaurants, Chicken Wings"
s5fhYkNDZd2oyyD5M_S-4Q,941 Theater,941 N Front St,Philadelphia,PA,19123,39.9639028,-75.1377991,4.5,19,0,"Music Venues, Nightlife, Active Life, Cinema, Arts & Entertainment"
IXaeTjiYZEw6fukh_X57xg,Chick-A-Boom,4626 Lancaster Ave,Philadelphia,PA,19131,39.9711355,-75.215612,4.0,15,1,"Chicken Shop, Restaurants"
xufzUDqIr3-rc68Sv1zR1g,Tapestry,700 S 5th St,Philadelphia,PA,19147,39.9409044,-75.1511107,4.0,74,0,"Nightlife, Bars, Gastropubs, Restaurants, Pubs"
vWERGBrcoWgRBzWdd_yWWQ,A & A Nail Salon,1627 Wadsworth Ave,Philadelphia,PA,19150,40.0815271204,-75.1719150148,2.5,25,1,"Nail Salons, Beauty & Spas"
DaTi7kaoHObInk2RzN3EMQ,Laos Cafe,2340 S Hemberger St,Philadelphia,PA,19145,39.9228354,-75.184736,5.0,16,0,"Thai, Restaurants, Laotian"
8-1vYscR7TNGF7LcJeNZBQ,Tony Roni's Pizza Roxborough,"499 Domino Ln, Ste 4350",Philadelphia,PA,19128,40.0454066,-75.2327285,3.5,91,1,"Pizza, Food, Italian, Restaurants, Event Planning & Services, Caterers, Cheesesteaks"
z7Tqhi2nA4ME_96mWmx3Rg,Salhani Auto Service & Sales,5201 Roosevelt Blvd,Philadelphia,PA,19124,40.0288355,-75.0887849,4.5,36,1,"Oil Change Stations, Used Car Dealers, Automotive, Auto Repair, Car Inspectors, Car Dealers"
jMqEQYBIztLtcvnTujfHUA,Hyatt Centric Center City Philadelphia,1620 Chancellor St,Philadelphia,PA,19103,39.9493052,-75.1689368,4.0,29,1,"Hotels, Event Planning & Services, Venues & Event Spaces, Hotels & Travel"
EXXi__X7nwWjI2hP862fwg,UPS Customer Center,15 E Oregon Ave,Philadelphia,PA,19148,39.9142351768,-75.1448318283,1.5,175,1,"Shipping Centers, Local Services, Couriers & Delivery Services"
0MEx9QE4UwII2hkxOtc8CQ,Breathe SFS,"Loews Hotel, 1200 Market St, 5th Fl",Philadelphia,PA,19107,39.9517237,-75.1600938,3.0,32,0,"Gyms, Fitness & Instruction, Hair Salons, Day Spas, Active Life, Beauty & Spas"
C-JAsI-tgmf_eRmMXTp9Ew,Shake Shack,"105 S 12th St, Unit 1-01",Philadelphia,PA,19107,39.9502973,-75.1601048,3.5,66,1,"American (Traditional), Restaurants, Fast Food, Burgers"
luRbd__Ov-m8oegvZIMw1Q,Lemon Hill Mansion,1 Lemon Hill dr,Philadelphia,PA,19130,39.970756,-75.187195,3.0,5,1,"Landmarks & Historical Buildings, Public Services & Government"
Rg78k7uMMtMWJFUepJGdmg,Sun Myst Tanning Spa,124 S 16th St,Philadelphia,PA,19102,39.950308,-75.167585,4.0,81,1,"Beauty & Spas, Hair Removal, Waxing, Eyelash Service, Tanning"
6bzJ7Hc84lv5rEVEDaashQ,Lowe's Home Improvement,9701 Roosevelt Blvd,Philadelphia,PA,19114,40.081364,-75.024429,2.0,32,1,"Hardware Stores, Fashion, Home & Garden, Flooring, Furniture Stores, Shopping, Department Stores, Home Services, Local Services, Appliances, Appliances & Repair, Building Supplies, Nurseries & Gardening"
-2vZHP5Ej9FroxJo8qYJXA,Fashionably Ever After,1701 Packer Ave,Philadelphia,PA,19145,39.9126116,-75.1766718,3.5,5,1,"Fashion, Children's Clothing, Shopping"
k8vpeE0cDGBD9L7LGZqyDg,What U Need,5719 Walnut St,Philadelphia,PA,19139,39.958559,-75.236226,4.0,5,1,"Auto Repair, Body Shops, Towing, Automotive"
Oei9PtX2MqO-ayjgxzjOYQ,Alan D Halpern DDS,"1015 Chestnut St, Ste 417",Philadelphia,PA,19107,39.950393,-75.1575193,4.0,9,1,"Oral Surgeons, Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"
zYDlxfKri-i9IXKPkukrVw,Dew's Deli,1710 S 10th St,Philadelphia,PA,19148,39.9280752,-75.16197,5.0,16,1,"Restaurants, Delis"
k5fEjllBWcdKLrzpx8DBsw,U-Haul Moving & Storage of Roxborough,8300 Ridge Ave,Philadelphia,PA,19128,40.060026,-75.238514,1.5,14,1,"Automotive, Home Services, Self Storage, Truck Rental, Propane, Movers, Local Services"
W2gSKulDUBGTfcSDk8kNvg,McDonald's,4163 Whitaker Ave,Philadelphia,PA,19124,40.012418,-75.119005,2.0,13,1,"Food, Burgers, Restaurants, Fast Food, Coffee & Tea"
tsqyVhSaI72JTNpy4u7QGg,Champagne Cafe,21 E Chelten Ave,Philadelphia,PA,19144,40.036477,-75.1744883,2.5,23,1,"American (Traditional), Cafes, Restaurants"
XhdTyY6JKMFj29PEJx-zfw,Clark Park,43RD And Baltimore,Philadelphia,PA,19104,39.9495541,-75.2092403,4.5,71,1,"Local Flavor, Parks, Active Life"
hukc2ci6jkqzqADNqqq-eQ,Mike & Matt's Italian Market,1206 Mifflin St,Philadelphia,PA,19148,39.9262649,-75.1659695,4.5,14,1,"Food, Grocery, Meat Shops, Specialty Food, Restaurants, Delis"
uE_Ik45Sn9ych1XeO1KhdA,AFC Urgent Care South Philadelphia,1444 W Passyunk Ave,Philadelphia,PA,19145,39.9249962,-75.1710913,3.5,96,1,"Health & Medical, Hospitals, Urgent Care, Medical Centers, Family Practice, Doctors, Walk-in Clinics"
TdIkFrKgovD1pzJQjr3kgQ,Salon Ricochet,"104 S 13 St, 1st Fl",Philadelphia,PA,19107,39.9501161,-75.1619934,4.5,68,0,"Hair Salons, Beauty & Spas"
JASlc6gfA2AJ-VaLXgPgUw,El Coqui Panaderia,3528 I St,Philadelphia,PA,19134,40.0026550293,-75.1114578247,4.0,46,1,"Delis, Bakeries, Caterers, Event Planning & Services, Restaurants, Spanish, Food, Puerto Rican, Caribbean"
hJ7YF8ezCtOS48PXYYhAIw,Vandele Design,,Philadelphia,PA,19129,40.0149824,-75.1866396,4.0,29,1,"Home Services, Contractors, Painters, Local Services, Interior Design"
U1lUiDkzn4TbECX2tjbZrA,Property Recovery 911,,Philadelphia,PA,19119,40.0487466,-75.1953934,4.5,5,1,"Carpet Cleaning, Grout Services, Air Duct Cleaning, Damage Restoration, Home Services, Local Services"
dkxCH6f6-YXsmfWDEiZs-Q,Hawthorn Suites By Wyndham Philadelphia Airport,4630 Island Avenue,Philadelphia,PA,19153,39.8884,-75.230898,2.0,57,1,"Event Planning & Services, Hotels & Travel, Hotels"
5QtYMPUpaHz1H070KBjufg,Paratha Roll,3651 Lancaster Ave,Philadelphia,PA,19104,39.9594117,-75.1949034,3.0,15,0,"Fast Food, Specialty Food, Indian, Food, Ethnic Food, Restaurants"
OqyaD0hEytrcfC_F-ugqMw,Noir Restaurant & Bar,1909 E Passyunk Ave,Philadelphia,PA,19148,39.9263049,-75.167423,4.0,154,1,"Restaurants, American (Traditional), Salad, Pubs, Nightlife, Bars, Italian"
Xep8MogF-JeF_MAp7Kamtg,Quigley Construction,,Philadelphia,PA,19147,39.9350642,-75.1516194,5.0,5,1,"Contractors, Home Services"
0SQPs-d2gauqscEKPgK7xg,Express Gas & Super Soft Car Wash,2419 Castor Ave,Philadelphia,PA,19134,39.9939426,-75.0933036,3.5,7,1,"Automotive, Car Wash"
wtBnhvQdCsiqwUFW84qfdw,Maya J,4371 Main Street,Philadelphia,PA,19127,40.0259316,-75.224273,4.5,53,0,"Tapas/Small Plates, Bars, Nightlife, Restaurants, Cocktail Bars, American (Traditional)"
vW8QL56poD7QxFbz8VY40A,Philly Muscle Tees,6216 Ridge Ave,Philadelphia,PA,19128,40.0359276,-75.2181648,5.0,6,1,"Sports Wear, Shopping, Trophy Shops, Fashion, Sporting Goods"
X3NS8516o015Z1zcOwrqmQ,Jansen,7402 Germantown Ave,Philadelphia,PA,19119,40.0627073,-75.1931822,4.5,139,1,"American (New), Restaurants"
YRuQmYciOL0UUZol-iLTNQ,Roof Gurus,431 Rhawn St,Philadelphia,PA,19111,40.0770777,-75.0837417,2.0,9,1,"Roofing, Home Services, Siding"
K8wywWf32hkkZ6fLP5iNqQ,All In Time,"7948 Oxford Ave, Ste 101",Philadelphia,PA,19111,40.0757157,-75.0852741,4.0,5,1,"Home Decor, Watches, Shopping, Watch Repair, Jewelry, Home & Garden, Local Services"
mdSwEJaS_142TPGc66Al_g,Ross Dress for Less,2327 Cottman Ave,Philadelphia,PA,19149,40.047617,-75.055176,1.5,12,1,"Accessories, Home Decor, Department Stores, Women's Clothing, Fashion, Shopping, Home & Garden, Discount Store, Men's Clothing"
kcSS8bKAokzVOuAQwwSNjw,Olde City Tattoo,44 S 2nd St,Philadelphia,PA,19106,39.9488652,-75.1441344,3.5,77,1,"Beauty & Spas, Tattoo"
xnmLIzRZEzOod7LPY64elw,The Galley,2500 E Norris St.,Philadelphia,PA,19125,39.97597,-75.1261528536,5.0,8,0,"Irish Pub, Restaurants, American (Traditional), Polish, Sports Bars, Chicken Wings, Irish, Nightlife, Bars, Local Flavor"
B7qlIqvE3rxh11EMhXl1Vw,Luminosity,4167 Main St,Philadelphia,PA,19127,40.023655,-75.2199009,4.5,14,0,"Spray Tanning, Tanning, Beauty & Spas, Teeth Whitening"
JDv3h1xRFIW8fXckqgTdRg,Fuji Mountain,2030 Chestnut St,Philadelphia,PA,19103,39.9520801,-75.1747619,4.0,475,1,"Restaurants, Karaoke, Bars, Nightlife, Japanese, Sushi Bars"
8vssmQoUriFOtv1dmzAekA,Super Fresh,180 West Girard Ave,Philadelphia,PA,19123,39.968699,-75.139065,3.5,46,0,"Shopping, Food, Drugstores, Grocery"
HMFdn_aA3ASTKWqme7aMpQ,Original 13 Ciderworks,1526 N American St,Philadelphia,PA,19122,39.9745975872,-75.1402150467,4.5,65,1,"American (Traditional), Food, Restaurants, Bars, Pubs, American (New), Gluten-Free, Nightlife, Cideries"
2hCIzMXhSbgObLS4al82rg,Applebee's Grill + Bar,2501 Aramingo Ave,Philadelphia,PA,19125,39.976856,-75.118897,2.5,61,1,"Nightlife, Restaurants, Steakhouses, Bars, Sports Bars, American (Traditional), Burgers"
An7Ci_vupH18AjRBc_mlYA,Skinner's Dry Goods Tavern,226 Market St,Philadelphia,PA,19195,39.9499217,-75.1447539,4.0,25,0,"Nightlife, Pubs, Bars"
272WyYWPnH_pHOzrTvhzng,ALDI,1911 N 76th St,Philadelphia,PA,19151,39.9787458844,-75.2702441812,3.5,11,1,"Grocery, Specialty Food, Discount Store, Food, Fruits & Veggies, Beer, Wine & Spirits, Organic Stores, Shopping, Meat Shops"
Qbb6nFPzPgvyCDvCd7OHqA,McDonald's,2109 N Broad St,Philadelphia,PA,19122,39.985224,-75.156029,1.0,27,1,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food"
cKtFjzhAfd3DT_7G-kNK1g,Saladworks,1500 Spring Garden St,Philadelphia,PA,19130,39.9623509,-75.1637363,2.0,19,0,"Soup, American (Traditional), Salad, Food, Restaurants, Sandwiches, Do-It-Yourself Food, Vegetarian, Fast Food"
mLdqrqgEXuUrCdgHLr30QQ,Mango Mango Dessert,1013 Cherry St,Philadelphia,PA,19107,39.9546606,-75.156606,4.0,234,1,"Food, Desserts, Shaved Ice, Waffles, Restaurants"
wLjKH79HxgqsNzKh-rMsvg,Pretoria Salon & Spa,"2200 Benjamin Franklin Pkwy, Ste S0Z02",Philadelphia,PA,19130,39.960817,-75.1771153,4.5,34,1,"Beauty & Spas, Eyelash Service, Hair Salons, Nail Salons"
eLW6dLoA1nFriXpzzPxvxg,Ming River Side Walk House,148 N 10th St,Philadelphia,PA,19107,39.9550532,-75.1562368,3.5,26,1,"Specialty Food, Food, Ethnic Food, Imported Food, Restaurants, Chinese, Noodles"
kO9X6EQklZBeshBQsVayuw,Philadelphia Federal Credit Union,5000 Baltimore Ave,Philadelphia,PA,19143,39.9477811,-75.2234133,2.5,19,1,"Financial Services, Banks & Credit Unions"
r_oscENLKdrF2KNyWP4oow,Di Bruno Bros.,834 Chestnut St,Philadelphia,PA,19107,39.9491548072,-75.1555580299,4.0,105,1,"Specialty Food, American (New), Food, Beer Bar, Cheese Shops, Bars, Nightlife, Restaurants, Coffee & Tea, Meat Shops"
5l8v9CNdQOZtD2wKMqAGAA,Giggles Gifts,7400 Frankford Ave,Philadelphia,PA,19136,40.0380742,-75.0379556,4.0,5,1,"Flowers & Gifts, Gift Shops, Jewelry, Shopping"
UfNta35H6m-z2xN9XFI77g,House of Thai Cuisine,3520 Cottman Ave,Philadelphia,PA,19149,40.0372006,-75.0421226,4.5,266,1,"Restaurants, Thai"
xjPie6OJg5lM3Q9oJsJoeA,CVS Pharmacy,1424 Chestnut St,Philadelphia,PA,19102,39.9509666151,-75.1652825388,2.0,16,1,"Health & Medical, Convenience Stores, Pharmacy, Food, Shopping, Drugstores"
